"District","Thana","EIIN","College Name","Shift","Version","Group Name","Gender","Min GPA","Own GPA","Available Seat"
"Chattogram","Rangunia","104844","Rangunia College","Day","Bangla","Science","Co-Edu","4.00","0.00","280"
"Chattogram","Rangunia","104844","Rangunia College","Day","Bangla","Business Studies","Co-Edu","3.50","0.00","460"
"Chattogram","Rangunia","104850","Rangunia Hasina Jamal College","Day","Bangla","Science","Co-Edu","1.00","0.00","70"
"Chattogram","Rangunia","104850","Rangunia Hasina Jamal College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Chattogram","Rangunia","104850","Rangunia Hasina Jamal College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","220"
"Chattogram","Rangunia","104851","Rangunia Mohila College","Day","Bangla","Science","Female","3.50","0.00","160"
"Chattogram","Rangunia","104851","Rangunia Mohila College","Day","Bangla","Humanities","Female","2.50","0.00","270"
"Chattogram","Rangunia","104851","Rangunia Mohila College","Day","Bangla","Business Studies","Female","3.00","0.00","200"
"Chattogram","Rangunia","104847","Sayeda Salima Kader Chowdhury College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","180"
"Chattogram","Rangunia","104847","Sayeda Salima Kader Chowdhury College","Day","Bangla","Science","Co-Edu","1.50","0.00","100"
"Chattogram","Rangunia","104847","Sayeda Salima Kader Chowdhury College","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","150"
"Chattogram","Rangunia","104846","South Rangunia Padua College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","200"
"Chattogram","Rangunia","104846","South Rangunia Padua College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Chattogram","Rangunia","104846","South Rangunia Padua College","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Chattogram","Rangunia","104852","South Rangunia Shilak Girls College","Day","Bangla","Humanities","Female","1.00","0.00","100"
"Chattogram","Rangunia","104852","South Rangunia Shilak Girls College","Day","Bangla","Science","Female","1.00","0.00","50"
"Chattogram","Rangunia","104852","South Rangunia Shilak Girls College","Day","Bangla","Business Studies","Female","1.00","0.00","100"
"Chattogram","Rangunia","104845","Uttar Rangunia College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","150"
"Chattogram","Rangunia","104845","Uttar Rangunia College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","220"
"Chattogram","Rangunia","104845","Uttar Rangunia College","Day","Bangla","Science","Co-Edu","2.00","0.00","100"
"Chattogram","Raozan","104934","Agrasar Girls  College","Day","Bangla","Business Studies","Female","2.00","0.00","150"
"Chattogram","Raozan","104934","Agrasar Girls  College","Day","Bangla","Humanities","Female","1.00","0.00","150"
"Chattogram","Raozan","104934","Agrasar Girls  College","Day","Bangla","Science","Female","2.50","0.00","50"
"Chattogram","Raozan","104935","Asha-Lata College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104935","Asha-Lata College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chattogram","Raozan","104935","Asha-Lata College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104867","Binajury Nabin  School And College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","75"
"Chattogram","Raozan","104867","Binajury Nabin  School And College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","75"
"Chattogram","Raozan","104938","Chittagong Engineering University School And College","Morning","Bangla","Science","Co-Edu","4.70","4.00","160"
"Chattogram","Raozan","104938","Chittagong Engineering University School And College","Morning","Bangla","Business Studies","Co-Edu","4.00","3.00","80"
"Chattogram","Raozan","104937","Dewanpur S.K. Sen School And College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chattogram","Raozan","104937","Dewanpur S.K. Sen School And College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104937","Dewanpur S.K. Sen School And College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104933","Gohira College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","350"
"Chattogram","Raozan","104933","Gohira College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","370"
"Chattogram","Raozan","104933","Gohira College","Day","Bangla","Science","Co-Edu","3.50","0.00","100"
"Chattogram","Raozan","104936","Hazi Badsha Mabea College","Day","Bangla","Science","Co-Edu","2.00","0.00","50"
"Chattogram","Raozan","104936","Hazi Badsha Mabea College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104936","Hazi Badsha Mabea College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104929","Hazrot Yeasin Sha Public College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","200"
"Chattogram","Raozan","104929","Hazrot Yeasin Sha Public College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Chattogram","Raozan","104929","Hazrot Yeasin Sha Public College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Chattogram","Raozan","104930","Imam Gajjali Degree College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","350"
"Chattogram","Raozan","104930","Imam Gajjali Degree College","Day","Bangla","Science","Co-Edu","2.75","0.00","130"
"Chattogram","Raozan","104930","Imam Gajjali Degree College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","220"
"Chattogram","Raozan","104868","Kadalpur School And College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Chattogram","Raozan","104868","Kadalpur School And College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","150"
"Chattogram","Raozan","104928","Kundeswari Girls  College","Day","Bangla","Science","Female","1.50","0.00","100"
"Chattogram","Raozan","104928","Kundeswari Girls  College","Day","Bangla","Business Studies","Female","1.50","0.00","150"
"Chattogram","Raozan","104928","Kundeswari Girls  College","Day","Bangla","Humanities","Female","1.50","0.00","150"
"Chattogram","Raozan","104865","Mohammadpur School And College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104865","Mohammadpur School And College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Chattogram","Raozan","104932","Noapara Degree College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","480"
"Chattogram","Raozan","104932","Noapara Degree College","Day","Bangla","Humanities","Co-Edu","1.50","0.00","320"
"Chattogram","Raozan","104932","Noapara Degree College","Day","Bangla","Science","Co-Edu","2.00","0.00","200"
"Chattogram","Raozan","104931","Raojan  College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","480"
"Chattogram","Raozan","104931","Raojan  College","Day","Bangla","Science","Co-Edu","4.00","0.00","220"
"Chattogram","Raozan","104931","Raojan  College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","380"
"Chattogram","Sadarghat","104301","Chittagong Govt. City College","Day","Bangla","Business Studies","Co-Edu","4.50","0.00","380"
"Chattogram","Sadarghat","104301","Chittagong Govt. City College","Evening","Bangla","Humanities","Co-Edu","3.50","0.00","380"
"Chattogram","Sadarghat","104301","Chittagong Govt. City College","Evening","Bangla","Business Studies","Co-Edu","4.50","0.00","380"
"Chattogram","Sadarghat","104301","Chittagong Govt. City College","Day","Bangla","Humanities","Co-Edu","3.50","0.00","380"
"Chattogram","Sadarghat","104301","Chittagong Govt. City College","Day","Bangla","Science","Co-Edu","5.00","0.00","660"
"Chattogram","Sadarghat","104302","Govt. Commerce College","Day","Bangla","Business Studies","Co-Edu","4.56","0.00","930"
"Chattogram","Sandwip","104981","Abul Quasem Haider Mohila College","Day","Bangla","Humanities","Female","1.00","0.00","250"
"Chattogram","Sandwip","104981","Abul Quasem Haider Mohila College","Day","Bangla","Business Studies","Female","1.00","0.00","150"
"Chattogram","Sandwip","104980","Govt. Hazi Abdul Baten College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","300"
"Chattogram","Sandwip","104980","Govt. Hazi Abdul Baten College","Day","Bangla","Humanities","Co-Edu","2.75","0.00","450"
"Chattogram","Sandwip","104980","Govt. Hazi Abdul Baten College","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Chattogram","Sandwip","104948","MOGDHARA SCHOOL AND COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","100"
"Chattogram","Sandwip","104948","MOGDHARA SCHOOL AND COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","1.00","100"
"Chattogram","Sandwip","104982","Mustafizur Rahman College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","400"
"Chattogram","Sandwip","104982","Mustafizur Rahman College","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","280"
"Chattogram","Sandwip","104982","Mustafizur Rahman College","Day","Bangla","Science","Co-Edu","3.00","0.00","100"
"Chattogram","Sandwip","104978","South Sandip College","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Chattogram","Sandwip","104978","South Sandip College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","250"
"Chattogram","Sandwip","104978","South Sandip College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","450"
"Chattogram","Sandwip","104979","Uttar Swandip College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","250"
"Chattogram","Sandwip","104979","Uttar Swandip College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","300"
"Chattogram","Sandwip","104979","Uttar Swandip College","Day","Bangla","Science","Co-Edu","2.50","0.00","100"
"Chattogram","Satkania","105058","Al Helal Adarsha College","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","200"
"Chattogram","Satkania","105058","Al Helal Adarsha College","Day","Bangla","Science","Co-Edu","3.00","0.00","75"
"Chattogram","Satkania","105058","Al Helal Adarsha College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","450"
"Chattogram","Satkania","105020","Barodona S.M.M.Abdul Bari Girls High School  and College","Day","Bangla","Science","Female","2.50","2.00","50"
"Chattogram","Satkania","105020","Barodona S.M.M.Abdul Bari Girls High School  and College","Day","Bangla","Humanities","Female","2.00","2.00","150"
"Chattogram","Satkania","105020","Barodona S.M.M.Abdul Bari Girls High School  and College","Day","Bangla","Business Studies","Female","2.00","2.00","100"
"Chattogram","Satkania","136602","Chibbari M.A. Motaleb College","Day","Bangla","Science","Co-Edu","3.00","0.00","120"
"Chattogram","Satkania","136602","Chibbari M.A. Motaleb College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","150"
"Chattogram","Satkania","136602","Chibbari M.A. Motaleb College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","200"
"Chattogram","Satkania","105060","Colonel (Rtd.) Oli Ahmed Bir Bikrom College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","250"
"Chattogram","Satkania","105060","Colonel (Rtd.) Oli Ahmed Bir Bikrom College","Day","Bangla","Humanities","Co-Edu","1.75","0.00","450"
"Chattogram","Satkania","105060","Colonel (Rtd.) Oli Ahmed Bir Bikrom College","Day","Bangla","Science","Co-Edu","2.00","0.00","70"
"Chattogram","Satkania","104992","MIRZAKHIL HIGH SCHOOL AND COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","100"
"Chattogram","Satkania","104992","MIRZAKHIL HIGH SCHOOL AND COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","1.00","150"
"Chattogram","Satkania","105057","North Satkania Zafar Ahmad Chowdhury College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","400"
"Chattogram","Satkania","105057","North Satkania Zafar Ahmad Chowdhury College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","500"
"Chattogram","Satkania","105057","North Satkania Zafar Ahmad Chowdhury College","Day","Bangla","Science","Co-Edu","2.00","0.00","50"
"Chattogram","Satkania","105059","Satkania Adarsha Mohila College","Day","Bangla","Science","Female","2.50","0.00","80"
"Chattogram","Satkania","105059","Satkania Adarsha Mohila College","Day","Bangla","Business Studies","Female","1.50","0.00","200"
"Chattogram","Satkania","105059","Satkania Adarsha Mohila College","Day","Bangla","Humanities","Female","1.00","0.00","650"
"Chattogram","Satkania","105061","Satkania Govt. College","Day","Bangla","Science","Co-Edu","4.00","0.00","300"
"Chattogram","Satkania","105061","Satkania Govt. College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","500"
"Chattogram","Satkania","105061","Satkania Govt. College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","500"
"Chattogram","Sitakunda","105067","BARABKUND HIGH SCHOOL AND COLLEGE","Day","Bangla","Business Studies","Co-Edu","3.50","3.50","150"
"Chattogram","Sitakunda","105067","BARABKUND HIGH SCHOOL AND COLLEGE","Day","Bangla","Humanities","Co-Edu","3.50","3.50","150"
"Chattogram","Sitakunda","105067","BARABKUND HIGH SCHOOL AND COLLEGE","Day","Bangla","Science","Co-Edu","4.00","4.00","100"
"Chattogram","Sitakunda","105113","Bijoy Smarani College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","350"
"Chattogram","Sitakunda","105113","Bijoy Smarani College","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Chattogram","Sitakunda","105113","Bijoy Smarani College","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","525"
"Chattogram","Sitakunda","138210","Choto Darogarhat Taher-Monjur College","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","220"
"Chattogram","Sitakunda","138210","Choto Darogarhat Taher-Monjur College","Day","Bangla","Humanities","Co-Edu","1.00","1.00","300"
"Chattogram","Sitakunda","138210","Choto Darogarhat Taher-Monjur College","Day","Bangla","Science","Co-Edu","2.00","1.00","120"
"Chattogram","Sitakunda","105087","Kumira Residential Girls  School And College","Day","Bangla","Science","Female","2.00","0.00","100"
"Chattogram","Sitakunda","105087","Kumira Residential Girls  School And College","Day","Bangla","Business Studies","Female","1.00","1.00","120"
"Chattogram","Sitakunda","105087","Kumira Residential Girls  School And College","Day","Bangla","Humanities","Female","1.00","1.00","160"
"Chattogram","Sitakunda","105114","Latifa Siddiqi Degree College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","350"
"Chattogram","Sitakunda","105114","Latifa Siddiqi Degree College","Day","Bangla","Science","Co-Edu","2.00","0.00","120"
"Chattogram","Sitakunda","105114","Latifa Siddiqi Degree College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","275"
"Chattogram","Sitakunda","105112","Sitakunda Degree College","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Chattogram","Sitakunda","105112","Sitakunda Degree College","Day","Bangla","Humanities","Co-Edu","2.75","0.00","400"
"Chattogram","Sitakunda","105112","Sitakunda Degree College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","620"
"Chattogram","Sitakunda","135944","Sitakunda Mohila College","Day","Bangla","Science","Female","4.00","0.00","150"
"Chattogram","Sitakunda","135944","Sitakunda Mohila College","Day","Bangla","Humanities","Female","3.50","0.00","250"
"Chattogram","Sitakunda","135944","Sitakunda Mohila College","Day","Bangla","Business Studies","Female","3.50","0.00","250"
"Chattogram","Zorargonj","104659","Baraiahat College","Day","Bangla","Humanities","Co-Edu","1.50","0.00","350"
"Chattogram","Zorargonj","104659","Baraiahat College","Day","Bangla","Science","Co-Edu","3.00","0.00","100"
"Chattogram","Zorargonj","104659","Baraiahat College","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","450"
"Chattogram","Zorargonj","104610","Mahajanhat Fazlur Rahman School And College","Day","Bangla","Humanities","Co-Edu","2.00","1.00","250"
"Chattogram","Zorargonj","104610","Mahajanhat Fazlur Rahman School And College","Day","Bangla","Science","Co-Edu","3.50","3.50","220"
"Chattogram","Zorargonj","104610","Mahajanhat Fazlur Rahman School And College","Day","Bangla","Business Studies","Co-Edu","2.50","1.00","380"
"Chattogram","Zorargonj","104658","Zorwargonj Mohila College","Day","Bangla","Science","Female","1.00","0.00","75"
"Chattogram","Zorargonj","104658","Zorwargonj Mohila College","Day","Bangla","Humanities","Female","1.00","0.00","250"
"Chattogram","Zorargonj","104658","Zorwargonj Mohila College","Day","Bangla","Business Studies","Female","1.00","0.00","250"
"Cox's Bazar","Chakaria","106232","Badarkhali College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Cox's Bazar","Chakaria","106232","Badarkhali College","Day","Bangla","Science","Co-Edu","2.00","0.00","100"
"Cox's Bazar","Chakaria","106232","Badarkhali College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","520"
"Cox's Bazar","Chakaria","135312","Chakaria Commerce College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Cox's Bazar","Chakaria","106229","Chakoria City College","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","150"
"Cox's Bazar","Chakaria","106229","Chakoria City College","Day","Bangla","Science","Co-Edu","2.50","0.00","50"
"Cox's Bazar","Chakaria","106229","Chakoria City College","Day","Bangla","Humanities","Co-Edu","2.50","0.00","450"
"Cox's Bazar","Chakaria","106230","Chakoria Govt.  College","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Cox's Bazar","Chakaria","106230","Chakoria Govt.  College","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","380"
"Cox's Bazar","Chakaria","106230","Chakoria Govt.  College","Day","Bangla","Humanities","Co-Edu","3.00","0.00","550"
"Cox's Bazar","Chakaria","132204","Chakoria Mohila College(Residenial)","Day","Bangla","Science","Female","2.50","0.00","120"
"Cox's Bazar","Chakaria","132204","Chakoria Mohila College(Residenial)","Day","Bangla","Business Studies","Female","2.00","0.00","300"
"Cox's Bazar","Chakaria","132204","Chakoria Mohila College(Residenial)","Day","Bangla","Humanities","Female","2.00","0.00","400"
"Cox's Bazar","Chakaria","106233","DULAHAZARA  COLLEGE","Day","Bangla","Science","Co-Edu","3.00","0.00","150"
"Cox's Bazar","Chakaria","106233","DULAHAZARA  COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","320"
"Cox's Bazar","Chakaria","106233","DULAHAZARA  COLLEGE","Day","Bangla","Humanities","Co-Edu","2.50","0.00","580"
"Cox's Bazar","Cox's Bazar Sadar","135296","BIAM LABORATORY  SCHOOL AND COLLEGE COXS BAZAR","Day","Bangla","Humanities","Co-Edu","2.50","3.00","60"
"Cox's Bazar","Cox's Bazar Sadar","135296","BIAM LABORATORY  SCHOOL AND COLLEGE COXS BAZAR","Day","Bangla","Business Studies","Co-Edu","2.50","3.00","60"
"Cox's Bazar","Cox's Bazar Sadar","135296","BIAM LABORATORY  SCHOOL AND COLLEGE COXS BAZAR","Morning","English","Science","Co-Edu","3.00","3.00","60"
"Cox's Bazar","Cox's Bazar Sadar","135296","BIAM LABORATORY  SCHOOL AND COLLEGE COXS BAZAR","Morning","English","Business Studies","Co-Edu","3.00","2.50","60"
"Cox's Bazar","Cox's Bazar Sadar","135296","BIAM LABORATORY  SCHOOL AND COLLEGE COXS BAZAR","Day","Bangla","Science","Co-Edu","3.00","3.00","60"
"Cox's Bazar","Cox's Bazar Sadar","106315","COXS BAZAR CITY COLLEGE","Day","Bangla","Humanities","Co-Edu","2.00","0.00","675"
"Cox's Bazar","Cox's Bazar Sadar","106315","COXS BAZAR CITY COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","520"
"Cox's Bazar","Cox's Bazar Sadar","106315","COXS BAZAR CITY COLLEGE","Day","Bangla","Science","Co-Edu","2.50","0.00","350"
"Cox's Bazar","Cox's Bazar Sadar","138979","COXS BAZAR DC COLLEGE","Day","Bangla","Science","Co-Edu","4.00","0.00","175"
"Cox's Bazar","Cox's Bazar Sadar","138979","COXS BAZAR DC COLLEGE","Day","Bangla","Business Studies","Co-Edu","3.25","0.00","150"
"Cox's Bazar","Cox's Bazar Sadar","106317","COXS BAZAR GOVT. COLLEGE","Day","Bangla","Science","Co-Edu","4.00","0.00","400"
"Cox's Bazar","Cox's Bazar Sadar","106317","COXS BAZAR GOVT. COLLEGE","Day","Bangla","Business Studies","Co-Edu","3.50","0.00","400"
"Cox's Bazar","Cox's Bazar Sadar","106317","COXS BAZAR GOVT. COLLEGE","Day","Bangla","Humanities","Co-Edu","3.00","0.00","400"
"Cox's Bazar","Cox's Bazar Sadar","134439","Coxs Bazar  Harvard International College","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Cox's Bazar Sadar","134439","Coxs Bazar  Harvard International College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","200"
"Cox's Bazar","Cox's Bazar Sadar","134439","Coxs Bazar  Harvard International College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","150"
"Cox's Bazar","Cox's Bazar Sadar","132142","Coxs Bazar Commerce College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","300"
"Cox's Bazar","Cox's Bazar Sadar","132142","Coxs Bazar Commerce College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","350"
"Cox's Bazar","Cox's Bazar Sadar","106316","Coxs Bazar Govt. Mahila College","Day","Bangla","Humanities","Female","3.00","0.00","400"
"Cox's Bazar","Cox's Bazar Sadar","106316","Coxs Bazar Govt. Mahila College","Day","Bangla","Science","Female","3.50","0.00","200"
"Cox's Bazar","Cox's Bazar Sadar","106316","Coxs Bazar Govt. Mahila College","Day","Bangla","Business Studies","Female","3.00","0.00","360"
"Cox's Bazar","Cox's Bazar Sadar","106314","EIDGAH RASHID AHMED COLLEGE","Day","Bangla","Science","Co-Edu","2.00","0.00","50"
"Cox's Bazar","Cox's Bazar Sadar","106314","EIDGAH RASHID AHMED COLLEGE","Day","Bangla","Humanities","Co-Edu","2.00","0.00","600"
"Cox's Bazar","Cox's Bazar Sadar","106314","EIDGAH RASHID AHMED COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","300"
"Cox's Bazar","Cox's Bazar Sadar","139415","UTTARAN MODEL COLLEGE","Day","Bangla","Science","Co-Edu","2.00","0.00","150"
"Cox's Bazar","Cox's Bazar Sadar","139415","UTTARAN MODEL COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.50","0.00","150"
"Cox's Bazar","Cox's Bazar Sadar","139415","UTTARAN MODEL COLLEGE","Day","Bangla","Humanities","Co-Edu","1.50","0.00","150"
"Cox's Bazar","Kutubdia","106319","DHURUNG IDEAL HIGH SCHOOL & COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","0.00","200"
"Cox's Bazar","Kutubdia","106319","DHURUNG IDEAL HIGH SCHOOL & COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Kutubdia","106318","KUTUBDIA MODEL HIGH SCHOOL AND COLLEGE","Day","Bangla","Humanities","Co-Edu","2.00","2.00","150"
"Cox's Bazar","Kutubdia","106318","KUTUBDIA MODEL HIGH SCHOOL AND COLLEGE","Day","Bangla","Science","Co-Edu","3.00","2.50","75"
"Cox's Bazar","Kutubdia","106318","KUTUBDIA MODEL HIGH SCHOOL AND COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.50","2.00","120"
"Cox's Bazar","Kutubdia","106334","Kutubdia Govt. College","Day","Bangla","Science","Co-Edu","2.00","0.00","75"
"Cox's Bazar","Kutubdia","106334","Kutubdia Govt. College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","380"
"Cox's Bazar","Kutubdia","106334","Kutubdia Govt. College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","150"
"Cox's Bazar","Kutubdia","138101","Kutubdia Women College","Day","Bangla","Business Studies","Female","1.00","0.00","100"
"Cox's Bazar","Kutubdia","138101","Kutubdia Women College","Day","Bangla","Humanities","Female","1.00","0.00","220"
"Cox's Bazar","Maheshkhali","106374","GOVT. BANGABANDHU  MOHILA  COLLEGE MAHESKHALI","Day","Bangla","Science","Female","2.50","0.00","70"
"Cox's Bazar","Maheshkhali","106374","GOVT. BANGABANDHU  MOHILA  COLLEGE MAHESKHALI","Day","Bangla","Business Studies","Female","2.50","0.00","150"
"Cox's Bazar","Maheshkhali","106374","GOVT. BANGABANDHU  MOHILA  COLLEGE MAHESKHALI","Day","Bangla","Humanities","Female","2.50","0.00","450"
"Cox's Bazar","Maheshkhali","106373","HOANAK COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Maheshkhali","106373","HOANAK COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","0.00","220"
"Cox's Bazar","Maheshkhali","106373","HOANAK COLLEGE","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Cox's Bazar","Maheshkhali","106372","MAHESHKHALI COLLEGE","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Maheshkhali","106372","MAHESHKHALI COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","250"
"Cox's Bazar","Maheshkhali","106372","MAHESHKHALI COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","0.00","650"
"Cox's Bazar","Pekua","106237","RAJAKHALI FAIZUN NESSA HIGH SCHOOL AND COLLEGE","Day","Bangla","Science","Co-Edu","2.00","2.00","50"
"Cox's Bazar","Pekua","106237","RAJAKHALI FAIZUN NESSA HIGH SCHOOL AND COLLEGE","Day","Bangla","Humanities","Co-Edu","1.00","1.00","150"
"Cox's Bazar","Pekua","106237","RAJAKHALI FAIZUN NESSA HIGH SCHOOL AND COLLEGE","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Pekua","106255","Shahid Ziaur Rahman Upakulio College","Day","Bangla","Science","Co-Edu","1.00","0.00","100"
"Cox's Bazar","Pekua","106255","Shahid Ziaur Rahman Upakulio College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","550"
"Cox's Bazar","Pekua","106255","Shahid Ziaur Rahman Upakulio College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","250"
"Cox's Bazar","Ramu","138420","RAMU CANTONMENT ENGLISH SCHOOL AND COLLEGE","Day","English","Business Studies","Co-Edu","3.00","3.00","50"
"Cox's Bazar","Ramu","138420","RAMU CANTONMENT ENGLISH SCHOOL AND COLLEGE","Day","English","Science","Co-Edu","3.00","3.00","60"
"Cox's Bazar","Ramu","106397","RAMU GOVT. COLLEGE","Day","Bangla","Humanities","Co-Edu","2.50","0.00","580"
"Cox's Bazar","Ramu","106397","RAMU GOVT. COLLEGE","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","475"
"Cox's Bazar","Ramu","106397","RAMU GOVT. COLLEGE","Day","Bangla","Science","Co-Edu","3.50","0.00","275"
"Cox's Bazar","Ramu","138422","Ramu Cantonment Public School And College","Day","Bangla","Science","Co-Edu","4.00","4.00","90"
"Cox's Bazar","Ramu","138422","Ramu Cantonment Public School And College","Day","Bangla","Humanities","Co-Edu","3.50","3.50","60"
"Cox's Bazar","Ramu","138422","Ramu Cantonment Public School And College","Day","Bangla","Business Studies","Co-Edu","3.50","3.50","60"
"Cox's Bazar","Teknaf","137633","Moin Uddin Memorial College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","200"
"Cox's Bazar","Teknaf","137633","Moin Uddin Memorial College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","500"
"Cox's Bazar","Teknaf","106406","Saint Martin BN Islamic School And College","Day","Bangla","Science","Co-Edu","1.00","0.00","50"
"Cox's Bazar","Teknaf","106406","Saint Martin BN Islamic School And College","Day","Bangla","Humanities","Co-Edu","1.00","0.00","50"
"Cox's Bazar","Teknaf","106406","Saint Martin BN Islamic School And College","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","50"
"Cox's Bazar","Teknaf","106422","Teknaf Govt. College","Day","Bangla","Science","Co-Edu","2.00","0.00","100"
"Cox's Bazar","Teknaf","106422","Teknaf Govt. College","Day","Bangla","Humanities","Co-Edu","2.00","0.00","600"
"Cox's Bazar","Teknaf","106422","Teknaf Govt. College","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","200"
"Cox's Bazar","Ukhia","106447","Bangamata Fazilatunessa Mujib Govt. Mohila College","Day","Bangla","Business Studies","Female","2.50","0.00","200"
