District,Thana,EIIN,College Name,Shift,Version,Group Name,Gender,Min GPA,Own GPA,Available Seat
Barishal,Banari Para,100659,Syed Bazlul Haque College  Baishari,Day,Bangla,Science,Co-Edu,2.00,0.00,150
Barishal,Banari Para,100659,Syed Bazlul Haque College  Baishari,Day,Bangla,Business Studies,Co-Edu,2.00,0.00,150
Barishal,Barishal Sadar,100871,A. Karim Ideal College,Day,Bangla,Science,Co-Edu,2.00,0.00,150
Barishal,Barishal Sadar,100871,A. Karim Ideal College,Day,Bangla,Business Studies,Co-Edu,2.00,0.00,150
Barishal,Barishal Sadar,100871,A. Karim Ideal College,Day,Bangla,Humanities,Co-Edu,1.00,0.00,150
Barishal,Barishal Sadar,100869,Abdur Rob Seraniabat Govt. College,Day,Bangla,Business Studies,Co-Edu,2.50,0.00,150
Barishal,Barishal Sadar,100869,Abdur Rob Seraniabat Govt. College,Day,Bangla,Humanities,Co-Edu,2.50,0.00,150
Barishal,Barishal Sadar,100869,Abdur Rob Seraniabat Govt. College,Day,Bangla,Science,Co-Edu,3.00,0.00,150
Barishal,Barishal Sadar,132618,Alekanda Govt  College,Day,Bangla,Business Studies,Co-Edu,3.00,0.00,150
Barishal,Barishal Sadar,132618,Alekanda Govt  College,Day,Bangla,Humanities,Co-Edu,3.00,0.00,150
Barishal,Barishal Sadar,132618,Alekanda Govt  College,Day,Bangla,Science,Co-Edu,4.00,0.00,150
Barishal,Barishal Sadar,100874,Amritalal Dey College  Barisal,Day,Bangla,Humanities,Co-Edu,4.00,0.00,150
Barishal,Barishal Sadar,100874,Amritalal Dey College  Barisal,Day,Bangla,Business Studies,Co-Edu,4.00,0.00,150
Barishal,Barishal Sadar,100874,Amritalal Dey College  Barisal,Day,Bangla,Science,Co-Edu,5.00,0.00,150
Barishal,Barishal Sadar,135257,Ansar Uddin Mallick College,Day,Bangla,Science,Co-Edu,2.00,0.00,150
Barishal,Barishal Sadar,135257,Ansar Uddin Mallick College,Day,Bangla,Business Studies,Co-Edu,1.00,0.00,150
Barishal,Barishal Sadar,135257,Ansar Uddin Mallick College,Day,Bangla,Humanities,Co-Edu,1.00,0.00,150
Barishal,Barishal Sadar,139588,BARISAL COMMERCE COLLEGE,Day,Bangla,Humanities,Co-Edu,2.50,0.00,120
Barishal,Barishal Sadar,139588,BARISAL COMMERCE COLLEGE,Day,Bangla,Science,Co-Edu,3.00,0.00,80
Barishal,Barishal Sadar,139588,BARISAL COMMERCE COLLEGE,Day,Bangla,Business Studies,Co-Edu,2.50,0.00,120
Barishal,Barishal Sadar,138470,BARISHAL COLLECTORATE SCHOOL AND COLLEGE,Morning,Bangla,Humanities,Co-Edu,2.00,0.00,150
Barishal,Barishal Sadar,138470,BARISHAL COLLECTORATE SCHOOL AND COLLEGE,Morning,Bangla,Business Studies,Co-Edu,2.00,0.00,150
